data;
set N := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35;
set K := Material1 Material2 Material3 Material4;
set L := 1 2 3 4;
param Mares := 128;
param v :=
1 15
2 30
3 25
4 25;
param d :=
1 4000
2 3000
3 3000
4 1000
5 6000
6 3000
7 1000
8 6000
9 5000
10 2000
11 1000
12 4000
13 2000
14 2000
15 3000
16 3000
17 4000
18 3000
19 1000
20 6000
21 3000
22 1000
23 4000
24 5000
25 6000
26 4000
27 3000
28 4000
29 3000
30 4000
31 4000
32 6000
33 4000
34 6000
35 5000;
param a :=
1 53
2 46
3 37
4 43
5 40
6 4
7 34
8 12
9 38
10 10
11 52
12 26
13 37
14 37
15 23
16 2
17 50
18 23
19 19
20 27
21 30
22 14
23 40
24 6
25 23
26 28
27 47
28 25
29 64
30 55
31 7
32 53
33 37
34 43
35 32;
param e :=
Material1 60.00
Material2 60.00
Material3 60.00
Material4 70.00;
param ck :=
Material1 1.00
Material2 3.00
Material3 4.00
Material4 2.00;
param spin :=
Material1 -1
Material2 -1
Material3 -1
Material4 -1;
param q : Material1 Material2 Material3 Material4 :=
1 60.00 60.00 56.00 70.00
2 60.00 60.00 60.00 72.00
3 61.00 63.00 56.00 72.00
4 60.00 63.00 56.00 68.00
5 59.00 60.00 56.00 72.00
6 61.00 63.00 60.00 72.00
7 59.00 57.00 56.00 72.00
8 59.00 63.00 60.00 68.00
9 61.00 57.00 64.00 70.00
10 61.00 60.00 56.00 68.00
11 60.00 63.00 64.00 72.00
12 59.00 57.00 64.00 68.00
13 61.00 57.00 64.00 68.00
14 61.00 60.00 64.00 70.00
15 61.00 63.00 64.00 72.00
16 61.00 63.00 56.00 72.00
17 59.00 63.00 56.00 70.00
18 61.00 60.00 56.00 70.00
19 60.00 60.00 64.00 72.00
20 61.00 57.00 60.00 70.00
21 60.00 60.00 60.00 70.00
22 61.00 63.00 60.00 72.00
23 60.00 57.00 60.00 70.00
24 61.00 57.00 60.00 68.00
25 61.00 60.00 60.00 68.00
26 60.00 60.00 56.00 72.00
27 61.00 60.00 56.00 70.00
28 60.00 63.00 60.00 70.00
29 61.00 57.00 60.00 70.00
30 59.00 57.00 60.00 70.00
31 61.00 57.00 64.00 70.00
32 59.00 57.00 56.00 68.00
33 60.00 60.00 60.00 70.00
34 60.00 57.00 56.00 72.00
35 59.00 60.00 56.00 68.00;
end;
