data;
set N := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25;
set K := Material1 Material2 Material3 Material4 Material5;
set L := 1 2 3 4;
param Mares := 155;
param v :=
1 10
2 15
3 30
4 30;
param d :=
1 4000
2 3000
3 3000
4 1000
5 6000
6 3000
7 1000
8 6000
9 5000
10 2000
11 1000
12 4000
13 2000
14 2000
15 3000
16 3000
17 4000
18 3000
19 1000
20 6000
21 3000
22 1000
23 4000
24 5000
25 6000;
param a :=
1 40
2 4
3 53
4 50
5 21
6 50
7 49
8 75
9 28
10 34
11 60
12 34
13 36
14 64
15 2
16 1
17 67
18 52
19 54
20 27
21 76
22 58
23 42
24 16
25 62;
param e :=
Material1 60.00
Material2 80.00
Material3 80.00
Material4 60.00
Material5 70.00;
param ck :=
Material1 2.00
Material2 4.00
Material3 3.00
Material4 4.00
Material5 1.00;
param spin :=
Material1 -1
Material2 -1
Material3 -1
Material4 -1
Material5 -1;
param q : Material1 Material2 Material3 Material4 Material5 :=
1 62.00 84.00 77.00 64.00 70.00
2 60.00 80.00 80.00 56.00 70.00
3 62.00 84.00 83.00 64.00 71.00
4 58.00 76.00 80.00 64.00 70.00
5 62.00 76.00 83.00 56.00 69.00
6 58.00 84.00 77.00 64.00 71.00
7 60.00 76.00 77.00 64.00 69.00
8 58.00 84.00 83.00 64.00 70.00
9 58.00 84.00 83.00 60.00 71.00
10 60.00 80.00 77.00 64.00 71.00
11 62.00 80.00 80.00 60.00 69.00
12 62.00 84.00 77.00 60.00 70.00
13 62.00 84.00 83.00 64.00 70.00
14 62.00 76.00 80.00 60.00 70.00
15 60.00 84.00 83.00 64.00 69.00
16 62.00 84.00 80.00 60.00 71.00
17 58.00 80.00 80.00 64.00 70.00
18 58.00 80.00 83.00 56.00 69.00
19 62.00 76.00 80.00 56.00 70.00
20 60.00 76.00 77.00 56.00 71.00
21 60.00 76.00 83.00 60.00 69.00
22 60.00 76.00 80.00 64.00 71.00
23 60.00 84.00 83.00 60.00 70.00
24 62.00 80.00 80.00 56.00 70.00
25 58.00 80.00 80.00 60.00 70.00;
end;
