data;
set N := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35;
set K := Material1 Material2 Material3 Material4 Material5 Material6;
set L := 1 2 3 4 5 6;
param Mares := 151;
param v :=
1 10
2 10
3 20
4 10
5 25
6 25;
param d :=
1 1000
2 3000
3 4000
4 4000
5 6000
6 1000
7 5000
8 5000
9 2000
10 6000
11 4000
12 3000
13 6000
14 5000
15 5000
16 3000
17 2000
18 3000
19 3000
20 4000
21 6000
22 1000
23 3000
24 2000
25 3000
26 5000
27 6000
28 3000
29 1000
30 2000
31 3000
32 6000
33 2000
34 4000
35 3000;
param a :=
1 46
2 12
3 3
4 32
5 8
6 53
7 6
8 32
9 6
10 1
11 4
12 51
13 63
14 21
15 54
16 37
17 7
18 12
19 18
20 60
21 57
22 60
23 2
24 29
25 3
26 39
27 59
28 66
29 60
30 56
31 58
32 29
33 66
34 61
35 60;
param e :=
Material1 60.00
Material2 70.00
Material3 80.00
Material4 70.00
Material5 80.00
Material6 80.00;
param ck :=
Material1 3.00
Material2 2.00
Material3 2.00
Material4 2.00
Material5 3.00
Material6 3.00;
param spin :=
Material1 -1
Material2 -1
Material3 -1
Material4 -1
Material5 -1
Material6 -1;
param q : Material1 Material2 Material3 Material4 Material5 Material6 :=
1 60.00 70.00 82.00 72.00 80.00 77.00
2 63.00 70.00 82.00 72.00 83.00 77.00
3 63.00 68.00 80.00 68.00 77.00 80.00
4 57.00 68.00 82.00 70.00 83.00 80.00
5 60.00 68.00 82.00 70.00 83.00 80.00
6 63.00 70.00 82.00 68.00 83.00 83.00
7 57.00 68.00 80.00 70.00 83.00 77.00
8 60.00 68.00 80.00 70.00 80.00 83.00
9 57.00 72.00 80.00 70.00 83.00 77.00
10 57.00 70.00 80.00 72.00 80.00 83.00
11 63.00 70.00 80.00 70.00 80.00 80.00
12 57.00 68.00 78.00 68.00 77.00 77.00
13 60.00 68.00 82.00 70.00 83.00 80.00
14 60.00 68.00 82.00 70.00 77.00 80.00
15 60.00 70.00 80.00 70.00 80.00 77.00
16 63.00 72.00 80.00 70.00 83.00 83.00
17 63.00 70.00 78.00 72.00 77.00 80.00
18 63.00 70.00 78.00 70.00 80.00 80.00
19 63.00 72.00 80.00 70.00 83.00 83.00
20 60.00 70.00 78.00 70.00 80.00 83.00
21 57.00 70.00 78.00 68.00 80.00 77.00
22 63.00 70.00 78.00 68.00 77.00 77.00
23 63.00 68.00 78.00 68.00 83.00 77.00
24 57.00 68.00 82.00 68.00 83.00 80.00
25 60.00 70.00 82.00 70.00 83.00 77.00
26 57.00 72.00 82.00 70.00 80.00 77.00
27 63.00 68.00 78.00 70.00 80.00 80.00
28 60.00 70.00 80.00 72.00 77.00 80.00
29 57.00 68.00 78.00 70.00 80.00 77.00
30 63.00 68.00 82.00 70.00 77.00 77.00
31 57.00 68.00 78.00 70.00 77.00 77.00
32 63.00 70.00 82.00 68.00 77.00 83.00
33 60.00 70.00 82.00 68.00 80.00 77.00
34 57.00 72.00 82.00 68.00 80.00 83.00
35 60.00 68.00 78.00 70.00 83.00 83.00;
end;
