data;
set N := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45;
set K := Material1 Material2 Material3 Material4 Material5 Material6;
set L := 1 2 3 4;
param Mares := 356;
param v :=
1 15
2 25
3 15
4 25;
param d :=
1 4000
2 3000
3 3000
4 1000
5 6000
6 3000
7 1000
8 6000
9 5000
10 2000
11 1000
12 4000
13 2000
14 2000
15 3000
16 3000
17 4000
18 3000
19 1000
20 6000
21 3000
22 1000
23 4000
24 5000
25 6000
26 4000
27 3000
28 4000
29 3000
30 4000
31 4000
32 6000
33 4000
34 6000
35 5000
36 1000
37 6000
38 5000
39 1000
40 4000
41 5000
42 1000
43 5000
44 4000
45 6000;
param a :=
1 12
2 122
3 151
4 108
5 53
6 95
7 109
8 86
9 158
10 103
11 54
12 120
13 41
14 162
15 166
16 20
17 59
18 86
19 50
20 175
21 131
22 63
23 39
24 8
25 136
26 172
27 26
28 14
29 14
30 50
31 81
32 25
33 172
34 154
35 132
36 46
37 71
38 162
39 53
40 50
41 87
42 29
43 92
44 127
45 12;
param e :=
Material1 70.00
Material2 60.00
Material3 70.00
Material4 70.00
Material5 60.00
Material6 70.00;
param ck :=
Material1 3.00
Material2 3.00
Material3 2.00
Material4 3.00
Material5 3.00
Material6 3.00;
param spin :=
Material1 -1
Material2 -1
Material3 -1
Material4 -1
Material5 -1
Material6 -1;
param q : Material1 Material2 Material3 Material4 Material5 Material6 :=
1 73.00 57.00 72.00 73.00 57.00 67.00
2 67.00 60.00 70.00 67.00 60.00 70.00
3 73.00 57.00 70.00 73.00 63.00 73.00
4 73.00 60.00 68.00 67.00 57.00 70.00
5 70.00 63.00 70.00 67.00 63.00 73.00
6 73.00 63.00 72.00 73.00 60.00 73.00
7 70.00 57.00 68.00 73.00 57.00 67.00
8 73.00 57.00 72.00 70.00 60.00 67.00
9 73.00 63.00 72.00 73.00 60.00 73.00
10 67.00 60.00 72.00 67.00 60.00 70.00
11 70.00 63.00 70.00 70.00 57.00 70.00
12 70.00 57.00 70.00 67.00 60.00 70.00
13 70.00 57.00 70.00 70.00 57.00 70.00
14 70.00 57.00 72.00 67.00 60.00 70.00
15 70.00 57.00 70.00 73.00 63.00 67.00
16 67.00 60.00 70.00 73.00 63.00 67.00
17 70.00 63.00 68.00 73.00 60.00 70.00
18 67.00 63.00 68.00 67.00 60.00 70.00
19 67.00 60.00 70.00 70.00 60.00 67.00
20 70.00 57.00 68.00 67.00 57.00 70.00
21 70.00 60.00 70.00 70.00 60.00 70.00
22 70.00 57.00 68.00 67.00 57.00 73.00
23 67.00 57.00 72.00 67.00 60.00 70.00
24 70.00 63.00 70.00 73.00 57.00 70.00
25 67.00 57.00 68.00 73.00 60.00 67.00
26 67.00 60.00 68.00 73.00 63.00 73.00
27 67.00 60.00 72.00 73.00 60.00 70.00
28 73.00 57.00 68.00 67.00 63.00 73.00
29 73.00 60.00 72.00 73.00 57.00 70.00
30 70.00 57.00 72.00 73.00 63.00 67.00
31 73.00 57.00 68.00 67.00 60.00 70.00
32 73.00 60.00 72.00 73.00 57.00 73.00
33 73.00 63.00 68.00 67.00 63.00 70.00
34 70.00 60.00 72.00 70.00 63.00 73.00
35 67.00 60.00 70.00 73.00 60.00 67.00
36 70.00 57.00 72.00 67.00 60.00 67.00
37 73.00 57.00 72.00 67.00 60.00 70.00
38 73.00 63.00 70.00 67.00 60.00 67.00
39 67.00 57.00 68.00 70.00 63.00 67.00
40 70.00 60.00 70.00 73.00 63.00 70.00
41 67.00 57.00 70.00 67.00 60.00 67.00
42 70.00 57.00 72.00 70.00 63.00 70.00
43 73.00 57.00 70.00 67.00 63.00 73.00
44 67.00 57.00 72.00 67.00 60.00 67.00
45 67.00 57.00 72.00 73.00 60.00 73.00;
end;
