data;
set N := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40;
set K := Material1 Material2 Material3 Material4 Material5;
set L := 1 2 3 4 5;
param Mares := 230;
param v :=
1 30
2 10
3 10
4 10
5 15;
param d :=
1 4000
2 3000
3 3000
4 1000
5 6000
6 3000
7 1000
8 6000
9 5000
10 2000
11 1000
12 4000
13 2000
14 2000
15 3000
16 3000
17 4000
18 3000
19 1000
20 6000
21 3000
22 1000
23 4000
24 5000
25 6000
26 4000
27 3000
28 4000
29 3000
30 4000
31 4000
32 6000
33 4000
34 6000
35 5000
36 1000
37 6000
38 5000
39 1000
40 4000;
param a :=
1 33
2 61
3 82
4 77
5 11
6 5
7 2
8 25
9 78
10 89
11 48
12 81
13 9
14 25
15 25
16 13
17 84
18 19
19 105
20 111
21 3
22 90
23 31
24 71
25 65
26 61
27 79
28 44
29 43
30 14
31 72
32 75
33 75
34 38
35 102
36 36
37 109
38 103
39 11
40 71;
param e :=
Material1 70.00
Material2 80.00
Material3 70.00
Material4 60.00
Material5 70.00;
param ck :=
Material1 2.00
Material2 4.00
Material3 3.00
Material4 3.00
Material5 2.00;
param spin :=
Material1 -1
Material2 -1
Material3 -1
Material4 -1
Material5 -1;
param q : Material1 Material2 Material3 Material4 Material5 :=
1 70.00 84.00 73.00 60.00 72.00
2 72.00 80.00 73.00 57.00 68.00
3 70.00 76.00 67.00 60.00 70.00
4 68.00 84.00 73.00 63.00 70.00
5 70.00 84.00 67.00 57.00 68.00
6 68.00 84.00 70.00 63.00 68.00
7 72.00 76.00 70.00 63.00 68.00
8 72.00 84.00 70.00 63.00 72.00
9 72.00 76.00 70.00 57.00 68.00
10 72.00 84.00 70.00 57.00 68.00
11 72.00 84.00 67.00 57.00 72.00
12 72.00 84.00 67.00 63.00 68.00
13 72.00 80.00 67.00 63.00 72.00
14 72.00 80.00 73.00 60.00 72.00
15 70.00 80.00 70.00 57.00 68.00
16 70.00 80.00 73.00 60.00 70.00
17 72.00 76.00 70.00 63.00 70.00
18 68.00 80.00 70.00 60.00 68.00
19 72.00 80.00 67.00 60.00 70.00
20 70.00 80.00 73.00 57.00 72.00
21 68.00 84.00 70.00 63.00 70.00
22 68.00 80.00 70.00 57.00 68.00
23 70.00 76.00 73.00 60.00 72.00
24 68.00 84.00 70.00 60.00 72.00
25 68.00 80.00 67.00 57.00 68.00
26 70.00 80.00 70.00 60.00 68.00
27 68.00 76.00 67.00 60.00 68.00
28 72.00 80.00 73.00 57.00 68.00
29 70.00 80.00 70.00 60.00 68.00
30 68.00 76.00 70.00 63.00 72.00
31 68.00 84.00 70.00 57.00 70.00
32 72.00 84.00 73.00 57.00 70.00
33 72.00 84.00 67.00 60.00 70.00
34 72.00 84.00 73.00 57.00 68.00
35 70.00 84.00 73.00 63.00 70.00
36 72.00 76.00 67.00 57.00 72.00
37 72.00 80.00 70.00 57.00 72.00
38 72.00 76.00 70.00 60.00 70.00
39 72.00 76.00 73.00 63.00 72.00
40 70.00 84.00 73.00 63.00 68.00;
end;
