data;
set N := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45;
set K := Material1 Material2 Material3 Material4 Material5;
set L := 1 2 3 4 5;
param Mares := 187;
param v :=
1 15
2 25
3 15
4 25
5 15;
param d :=
1 4000
2 3000
3 3000
4 1000
5 6000
6 3000
7 1000
8 6000
9 5000
10 2000
11 1000
12 4000
13 2000
14 2000
15 3000
16 3000
17 4000
18 3000
19 1000
20 6000
21 3000
22 1000
23 4000
24 5000
25 6000
26 4000
27 3000
28 4000
29 3000
30 4000
31 4000
32 6000
33 4000
34 6000
35 5000
36 1000
37 6000
38 5000
39 1000
40 4000
41 5000
42 1000
43 5000
44 4000
45 6000;
param a :=
1 21
2 43
3 2
4 78
5 1
6 62
7 73
8 67
9 71
10 11
11 77
12 71
13 77
14 91
15 92
16 50
17 33
18 30
19 7
20 40
21 61
22 69
23 73
24 38
25 19
26 80
27 3
28 32
29 46
30 67
31 38
32 87
33 15
34 40
35 72
36 36
37 8
38 72
39 10
40 6
41 82
42 86
43 4
44 86
45 10;
param e :=
Material1 60.00
Material2 70.00
Material3 70.00
Material4 70.00
Material5 70.00;
param ck :=
Material1 2.00
Material2 2.00
Material3 4.00
Material4 2.00
Material5 3.00;
param spin :=
Material1 -1
Material2 -1
Material3 -1
Material4 -1
Material5 -1;
param q : Material1 Material2 Material3 Material4 Material5 :=
1 62.00 72.00 74.00 68.00 73.00
2 62.00 70.00 70.00 68.00 67.00
3 58.00 68.00 70.00 72.00 73.00
4 58.00 72.00 74.00 68.00 73.00
5 58.00 68.00 70.00 68.00 70.00
6 62.00 72.00 66.00 72.00 70.00
7 62.00 72.00 66.00 70.00 70.00
8 62.00 68.00 70.00 68.00 73.00
9 60.00 70.00 66.00 72.00 67.00
10 60.00 72.00 70.00 68.00 73.00
11 62.00 70.00 74.00 72.00 73.00
12 60.00 72.00 66.00 70.00 70.00
13 62.00 70.00 66.00 70.00 73.00
14 60.00 70.00 74.00 72.00 70.00
15 62.00 70.00 70.00 70.00 67.00
16 58.00 72.00 66.00 72.00 67.00
17 58.00 70.00 74.00 70.00 70.00
18 58.00 70.00 74.00 72.00 67.00
19 58.00 70.00 70.00 72.00 70.00
20 58.00 70.00 74.00 72.00 70.00
21 60.00 70.00 70.00 72.00 70.00
22 58.00 72.00 66.00 70.00 70.00
23 60.00 70.00 70.00 70.00 67.00
24 58.00 68.00 70.00 68.00 70.00
25 58.00 70.00 70.00 68.00 70.00
26 62.00 70.00 66.00 68.00 73.00
27 62.00 70.00 74.00 70.00 67.00
28 60.00 70.00 70.00 68.00 67.00
29 62.00 72.00 66.00 72.00 70.00
30 58.00 72.00 66.00 70.00 67.00
31 60.00 68.00 70.00 68.00 73.00
32 60.00 70.00 70.00 72.00 73.00
33 58.00 70.00 70.00 68.00 67.00
34 62.00 68.00 66.00 72.00 73.00
35 60.00 68.00 74.00 72.00 73.00
36 58.00 72.00 70.00 72.00 67.00
37 58.00 70.00 66.00 68.00 67.00
38 62.00 70.00 74.00 68.00 73.00
39 58.00 70.00 70.00 70.00 73.00
40 58.00 68.00 66.00 72.00 73.00
41 62.00 72.00 70.00 72.00 70.00
42 58.00 70.00 74.00 70.00 67.00
43 62.00 68.00 66.00 70.00 70.00
44 60.00 72.00 74.00 70.00 67.00
45 60.00 70.00 66.00 72.00 67.00;
end;
