data;
set N := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45;
set K := Material1 Material2 Material3 Material4 Material5;
set L := 1 2 3 4;
param Mares := 282;
param v :=
1 15
2 25
3 15
4 25;
param d :=
1 4000
2 3000
3 3000
4 1000
5 6000
6 3000
7 1000
8 6000
9 5000
10 2000
11 1000
12 4000
13 2000
14 2000
15 3000
16 3000
17 4000
18 3000
19 1000
20 6000
21 3000
22 1000
23 4000
24 5000
25 6000
26 4000
27 3000
28 4000
29 3000
30 4000
31 4000
32 6000
33 4000
34 6000
35 5000
36 1000
37 6000
38 5000
39 1000
40 4000
41 5000
42 1000
43 5000
44 4000
45 6000;
param a :=
1 83
2 9
3 63
4 6
5 111
6 38
7 101
8 124
9 136
10 112
11 24
12 93
13 89
14 21
15 25
16 138
17 44
18 100
19 59
20 67
21 89
22 45
23 87
24 119
25 131
26 2
27 45
28 48
29 76
30 96
31 68
32 18
33 70
34 130
35 23
36 40
37 134
38 124
39 130
40 129
41 61
42 12
43 80
44 115
45 139;
param e :=
Material1 70.00
Material2 60.00
Material3 70.00
Material4 70.00
Material5 60.00;
param ck :=
Material1 3.00
Material2 3.00
Material3 2.00
Material4 3.00
Material5 3.00;
param spin :=
Material1 -1
Material2 -1
Material3 -1
Material4 -1
Material5 -1;
param q : Material1 Material2 Material3 Material4 Material5 :=
1 73.00 63.00 72.00 73.00 63.00
2 67.00 57.00 70.00 73.00 60.00
3 73.00 57.00 72.00 67.00 57.00
4 67.00 63.00 68.00 73.00 63.00
5 70.00 57.00 68.00 73.00 57.00
6 67.00 63.00 72.00 73.00 60.00
7 67.00 63.00 72.00 70.00 63.00
8 70.00 60.00 68.00 73.00 63.00
9 73.00 60.00 70.00 70.00 57.00
10 73.00 63.00 68.00 70.00 60.00
11 73.00 63.00 72.00 73.00 60.00
12 73.00 57.00 70.00 70.00 60.00
13 70.00 63.00 72.00 73.00 57.00
14 73.00 63.00 70.00 70.00 63.00
15 67.00 60.00 70.00 73.00 60.00
16 67.00 60.00 72.00 67.00 57.00
17 73.00 57.00 70.00 67.00 60.00
18 70.00 57.00 68.00 67.00 63.00
19 70.00 57.00 72.00 70.00 57.00
20 70.00 57.00 70.00 73.00 63.00
21 70.00 63.00 72.00 70.00 60.00
22 73.00 60.00 70.00 67.00 60.00
23 67.00 60.00 70.00 70.00 60.00
24 67.00 63.00 70.00 70.00 57.00
25 70.00 57.00 68.00 70.00 57.00
26 67.00 63.00 68.00 70.00 60.00
27 70.00 60.00 68.00 67.00 63.00
28 70.00 60.00 70.00 67.00 57.00
29 70.00 63.00 72.00 67.00 60.00
30 70.00 57.00 68.00 67.00 60.00
31 67.00 63.00 70.00 67.00 60.00
32 70.00 63.00 72.00 73.00 60.00
33 67.00 60.00 68.00 67.00 60.00
34 67.00 63.00 68.00 67.00 63.00
35 73.00 63.00 72.00 70.00 57.00
36 73.00 63.00 72.00 67.00 57.00
37 67.00 57.00 70.00 67.00 57.00
38 73.00 57.00 72.00 73.00 60.00
39 67.00 63.00 70.00 73.00 60.00
40 67.00 63.00 68.00 73.00 63.00
41 73.00 60.00 72.00 73.00 60.00
42 73.00 57.00 70.00 73.00 57.00
43 70.00 60.00 72.00 70.00 57.00
44 70.00 63.00 70.00 67.00 63.00
45 67.00 60.00 68.00 70.00 63.00;
end;
