data;
set N := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;
set K := Material1 Material2 Material3 Material4 Material5;
set L := 1 2 3 4 5;
param Mares := 86;
param v :=
1 30
2 10
3 10
4 25
5 15;
param d :=
1 4000
2 3000
3 3000
4 1000
5 6000
6 3000
7 1000
8 6000
9 5000
10 2000
11 1000
12 4000
13 2000
14 2000
15 3000
16 3000
17 4000
18 3000
19 1000
20 6000;
param a :=
1 18
2 39
3 12
4 4
5 19
6 22
7 10
8 30
9 41
10 38
11 12
12 3
13 19
14 30
15 39
16 34
17 1
18 28
19 7
20 30;
param e :=
Material1 60.00
Material2 60.00
Material3 60.00
Material4 80.00
Material5 80.00;
param ck :=
Material1 1.00
Material2 1.00
Material3 2.00
Material4 4.00
Material5 3.00;
param spin :=
Material1 -1
Material2 -1
Material3 -1
Material4 -1
Material5 -1;
param q : Material1 Material2 Material3 Material4 Material5 :=
1 59.00 60.00 62.00 76.00 80.00
2 60.00 59.00 60.00 80.00 77.00
3 60.00 61.00 62.00 80.00 83.00
4 61.00 60.00 62.00 76.00 77.00
5 60.00 59.00 58.00 80.00 80.00
6 59.00 61.00 62.00 84.00 80.00
7 60.00 61.00 58.00 76.00 77.00
8 59.00 61.00 60.00 84.00 77.00
9 61.00 59.00 60.00 84.00 77.00
10 61.00 61.00 60.00 84.00 83.00
11 61.00 59.00 60.00 76.00 77.00
12 61.00 61.00 60.00 76.00 77.00
13 61.00 61.00 58.00 76.00 83.00
14 61.00 61.00 58.00 84.00 77.00
15 61.00 60.00 58.00 84.00 83.00
16 61.00 60.00 62.00 80.00 83.00
17 60.00 60.00 60.00 76.00 77.00
18 60.00 60.00 62.00 80.00 80.00
19 61.00 59.00 60.00 84.00 80.00
20 59.00 60.00 60.00 80.00 77.00;
end;
