data;
set N := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40;
set K := Material1 Material2 Material3 Material4;
set L := 1 2 3 4;
param Mares := 269;
param v :=
1 30
2 10
3 10
4 10;
param d :=
1 4000
2 3000
3 3000
4 1000
5 6000
6 3000
7 1000
8 6000
9 5000
10 2000
11 1000
12 4000
13 2000
14 2000
15 3000
16 3000
17 4000
18 3000
19 1000
20 6000
21 3000
22 1000
23 4000
24 5000
25 6000
26 4000
27 3000
28 4000
29 3000
30 4000
31 4000
32 6000
33 4000
34 6000
35 5000
36 1000
37 6000
38 5000
39 1000
40 4000;
param a :=
1 49
2 6
3 9
4 27
5 89
6 1
7 131
8 99
9 58
10 117
11 104
12 71
13 47
14 115
15 82
16 96
17 101
18 56
19 105
20 87
21 4
22 56
23 113
24 80
25 91
26 80
27 69
28 79
29 56
30 92
31 117
32 25
33 19
34 46
35 107
36 28
37 102
38 103
39 126
40 25;
param e :=
Material1 80.00
Material2 80.00
Material3 60.00
Material4 60.00;
param ck :=
Material1 2.00
Material2 1.00
Material3 3.00
Material4 2.00;
param spin :=
Material1 -1
Material2 -1
Material3 -1
Material4 -1;
param q : Material1 Material2 Material3 Material4 :=
1 80.00 80.00 57.00 60.00
2 82.00 81.00 63.00 62.00
3 82.00 79.00 60.00 58.00
4 80.00 79.00 60.00 60.00
5 78.00 79.00 63.00 60.00
6 78.00 81.00 63.00 62.00
7 78.00 79.00 63.00 60.00
8 82.00 79.00 60.00 58.00
9 82.00 80.00 57.00 58.00
10 82.00 81.00 60.00 62.00
11 78.00 79.00 63.00 60.00
12 80.00 80.00 60.00 58.00
13 80.00 81.00 57.00 62.00
14 82.00 79.00 57.00 62.00
15 82.00 81.00 57.00 60.00
16 78.00 80.00 60.00 62.00
17 82.00 81.00 63.00 58.00
18 82.00 81.00 60.00 60.00
19 80.00 80.00 57.00 58.00
20 80.00 81.00 60.00 58.00
21 78.00 81.00 57.00 62.00
22 82.00 79.00 57.00 60.00
23 80.00 79.00 60.00 58.00
24 82.00 80.00 60.00 60.00
25 78.00 80.00 63.00 58.00
26 82.00 79.00 60.00 62.00
27 82.00 81.00 60.00 60.00
28 78.00 80.00 60.00 58.00
29 78.00 81.00 60.00 62.00
30 80.00 80.00 57.00 60.00
31 80.00 79.00 60.00 58.00
32 78.00 79.00 60.00 58.00
33 78.00 79.00 60.00 60.00
34 78.00 79.00 60.00 58.00
35 82.00 81.00 63.00 60.00
36 80.00 80.00 57.00 60.00
37 82.00 79.00 60.00 62.00
38 82.00 79.00 60.00 60.00
39 78.00 80.00 57.00 62.00
40 78.00 80.00 63.00 62.00;
end;
