data;
set N := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40;
set K := Material1 Material2 Material3 Material4;
set L := 1 2 3 4 5 6;
param Mares := 77;
param v :=
1 10
2 20
3 30
4 30
5 25
6 25;
param d :=
1 4000
2 4000
3 6000
4 4000
5 1000
6 6000
7 5000
8 4000
9 4000
10 1000
11 1000
12 5000
13 5000
14 6000
15 5000
16 1000
17 4000
18 6000
19 1000
20 4000
21 4000
22 6000
23 3000
24 3000
25 2000
26 3000
27 1000
28 4000
29 1000
30 3000
31 2000
32 2000
33 5000
34 1000
35 5000
36 3000
37 5000
38 2000
39 1000
40 2000;
param a :=
1 18
2 12
3 7
4 36
5 14
6 18
7 4
8 23
9 37
10 34
11 38
12 37
13 10
14 8
15 36
16 31
17 32
18 38
19 29
20 21
21 38
22 14
23 30
24 5
25 12
26 7
27 17
28 32
29 31
30 2
31 20
32 8
33 14
34 25
35 5
36 26
37 4
38 8
39 9
40 2;
param e :=
Material1 70.00
Material2 80.00
Material3 70.00
Material4 80.00;
param ck :=
Material1 3.00
Material2 4.00
Material3 1.00
Material4 1.00;
param spin :=
Material1 -1
Material2 -1
Material3 -1
Material4 -1;
param q : Material1 Material2 Material3 Material4 :=
1 73.00 84.00 70.00 79.00
2 70.00 80.00 71.00 80.00
3 73.00 76.00 69.00 80.00
4 70.00 76.00 71.00 79.00
5 70.00 76.00 71.00 81.00
6 67.00 84.00 71.00 79.00
7 67.00 80.00 70.00 79.00
8 67.00 80.00 71.00 81.00
9 67.00 84.00 70.00 80.00
10 70.00 84.00 69.00 80.00
11 67.00 84.00 70.00 81.00
12 67.00 80.00 70.00 80.00
13 73.00 76.00 69.00 81.00
14 67.00 80.00 71.00 81.00
15 70.00 80.00 69.00 81.00
16 73.00 80.00 69.00 79.00
17 70.00 76.00 70.00 81.00
18 67.00 76.00 70.00 81.00
19 70.00 84.00 70.00 79.00
20 73.00 84.00 70.00 80.00
21 67.00 84.00 71.00 81.00
22 67.00 80.00 71.00 80.00
23 67.00 84.00 71.00 80.00
24 70.00 84.00 70.00 80.00
25 70.00 80.00 71.00 81.00
26 70.00 84.00 71.00 80.00
27 70.00 84.00 70.00 81.00
28 67.00 76.00 69.00 80.00
29 73.00 80.00 71.00 81.00
30 67.00 84.00 71.00 81.00
31 67.00 80.00 71.00 80.00
32 67.00 84.00 70.00 80.00
33 70.00 84.00 71.00 80.00
34 73.00 76.00 69.00 80.00
35 73.00 84.00 71.00 81.00
36 67.00 80.00 69.00 80.00
37 73.00 80.00 71.00 81.00
38 73.00 84.00 71.00 79.00
39 67.00 80.00 71.00 81.00
40 73.00 84.00 69.00 80.00;
end;
