data;
set N := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35;
set K := Material1 Material2 Material3 Material4;
set L := 1 2 3 4 5 6;
param Mares := 77;
param v :=
1 20
2 20
3 10
4 10
5 20
6 30;
param d :=
1 3000
2 2000
3 5000
4 4000
5 2000
6 3000
7 1000
8 5000
9 2000
10 3000
11 6000
12 2000
13 5000
14 3000
15 3000
16 6000
17 5000
18 1000
19 5000
20 1000
21 4000
22 3000
23 5000
24 5000
25 1000
26 2000
27 4000
28 1000
29 5000
30 4000
31 1000
32 1000
33 3000
34 4000
35 3000;
param a :=
1 19
2 11
3 26
4 9
5 10
6 9
7 30
8 5
9 29
10 6
11 2
12 20
13 5
14 24
15 26
16 22
17 7
18 22
19 17
20 32
21 13
22 28
23 24
24 14
25 25
26 36
27 33
28 6
29 20
30 34
31 2
32 38
33 6
34 27
35 8;
param e :=
Material1 80.00
Material2 70.00
Material3 60.00
Material4 60.00;
param ck :=
Material1 1.00
Material2 4.00
Material3 1.00
Material4 2.00;
param spin :=
Material1 -1
Material2 -1
Material3 -1
Material4 -1;
param q : Material1 Material2 Material3 Material4 :=
1 81.00 74.00 59.00 58.00
2 79.00 66.00 60.00 58.00
3 80.00 74.00 61.00 62.00
4 80.00 70.00 60.00 58.00
5 81.00 74.00 60.00 58.00
6 81.00 66.00 60.00 60.00
7 81.00 70.00 60.00 62.00
8 79.00 70.00 61.00 60.00
9 81.00 70.00 59.00 60.00
10 81.00 66.00 59.00 62.00
11 81.00 66.00 61.00 62.00
12 79.00 74.00 61.00 58.00
13 81.00 66.00 59.00 62.00
14 81.00 70.00 61.00 58.00
15 81.00 70.00 59.00 60.00
16 80.00 74.00 61.00 62.00
17 81.00 74.00 61.00 62.00
18 79.00 66.00 59.00 60.00
19 80.00 70.00 61.00 58.00
20 81.00 70.00 60.00 58.00
21 80.00 66.00 60.00 58.00
22 80.00 74.00 60.00 62.00
23 79.00 70.00 59.00 62.00
24 81.00 70.00 61.00 62.00
25 79.00 74.00 61.00 58.00
26 80.00 70.00 59.00 60.00
27 80.00 74.00 59.00 60.00
28 80.00 74.00 61.00 62.00
29 81.00 66.00 60.00 62.00
30 79.00 70.00 59.00 58.00
31 79.00 66.00 60.00 62.00
32 81.00 74.00 60.00 62.00
33 79.00 70.00 60.00 62.00
34 80.00 66.00 60.00 62.00
35 80.00 70.00 61.00 62.00;
end;
