data;
set N := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35;
set K := Material1 Material2 Material3 Material4 Material5;
set L := 1 2 3 4 5 6;
param Mares := 93;
param v :=
1 25
2 10
3 25
4 20
5 15
6 30;
param d :=
1 2000
2 1000
3 2000
4 1000
5 4000
6 5000
7 2000
8 6000
9 4000
10 5000
11 6000
12 2000
13 3000
14 5000
15 4000
16 6000
17 5000
18 1000
19 1000
20 2000
21 4000
22 3000
23 3000
24 6000
25 6000
26 3000
27 2000
28 4000
29 4000
30 4000
31 5000
32 3000
33 5000
34 4000
35 3000;
param a :=
1 31
2 30
3 46
4 42
5 2
6 9
7 15
8 23
9 16
10 35
11 29
12 38
13 14
14 29
15 25
16 34
17 8
18 7
19 9
20 13
21 4
22 6
23 38
24 40
25 26
26 35
27 30
28 20
29 31
30 37
31 18
32 14
33 20
34 18
35 8;
param e :=
Material1 70.00
Material2 80.00
Material3 80.00
Material4 70.00
Material5 60.00;
param ck :=
Material1 3.00
Material2 1.00
Material3 2.00
Material4 4.00
Material5 2.00;
param spin :=
Material1 -1
Material2 -1
Material3 -1
Material4 -1
Material5 -1;
param q : Material1 Material2 Material3 Material4 Material5 :=
1 70.00 79.00 82.00 70.00 58.00
2 67.00 80.00 80.00 74.00 58.00
3 67.00 79.00 82.00 66.00 60.00
4 67.00 81.00 78.00 70.00 58.00
5 73.00 80.00 78.00 66.00 58.00
6 73.00 79.00 82.00 74.00 58.00
7 73.00 81.00 80.00 70.00 60.00
8 73.00 79.00 82.00 74.00 60.00
9 73.00 81.00 78.00 70.00 62.00
10 70.00 81.00 80.00 66.00 60.00
11 67.00 80.00 82.00 70.00 58.00
12 70.00 81.00 82.00 70.00 60.00
13 70.00 81.00 78.00 70.00 62.00
14 73.00 80.00 82.00 74.00 62.00
15 67.00 81.00 82.00 66.00 58.00
16 67.00 80.00 82.00 66.00 58.00
17 70.00 79.00 82.00 74.00 62.00
18 67.00 80.00 82.00 74.00 58.00
19 67.00 80.00 80.00 66.00 60.00
20 67.00 81.00 80.00 66.00 62.00
21 67.00 79.00 78.00 74.00 58.00
22 73.00 81.00 80.00 66.00 58.00
23 70.00 80.00 80.00 66.00 58.00
24 73.00 80.00 80.00 66.00 60.00
25 70.00 80.00 78.00 66.00 60.00
26 73.00 81.00 80.00 66.00 62.00
27 70.00 80.00 82.00 70.00 58.00
28 73.00 80.00 80.00 66.00 58.00
29 70.00 79.00 82.00 66.00 60.00
30 73.00 79.00 80.00 74.00 60.00
31 73.00 79.00 80.00 66.00 62.00
32 70.00 79.00 82.00 66.00 60.00
33 73.00 80.00 78.00 66.00 60.00
34 73.00 80.00 80.00 70.00 60.00
35 70.00 81.00 78.00 66.00 60.00;
end;
