data;
set N := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40;
set K := Material1 Material2 Material3 Material4 Material5 Material6;
set L := 1 2 3 4 5 6;
param Mares := 105;
param v :=
1 25
2 30
3 20
4 25
5 25
6 20;
param d :=
1 3000
2 4000
3 3000
4 5000
5 6000
6 2000
7 4000
8 4000
9 1000
10 4000
11 6000
12 1000
13 4000
14 6000
15 3000
16 3000
17 1000
18 5000
19 2000
20 3000
21 2000
22 2000
23 1000
24 6000
25 3000
26 5000
27 5000
28 5000
29 3000
30 5000
31 1000
32 5000
33 2000
34 1000
35 3000
36 5000
37 2000
38 6000
39 3000
40 6000;
param a :=
1 44
2 6
3 36
4 7
5 23
6 18
7 28
8 45
9 6
10 21
11 10
12 42
13 32
14 32
15 41
16 22
17 16
18 26
19 46
20 41
21 7
22 18
23 52
24 17
25 41
26 22
27 9
28 6
29 23
30 26
31 27
32 2
33 32
34 10
35 49
36 42
37 28
38 24
39 34
40 22;
param e :=
Material1 70.00
Material2 70.00
Material3 70.00
Material4 80.00
Material5 60.00
Material6 60.00;
param ck :=
Material1 1.00
Material2 2.00
Material3 3.00
Material4 3.00
Material5 2.00
Material6 4.00;
param spin :=
Material1 -1
Material2 -1
Material3 -1
Material4 -1
Material5 -1
Material6 -1;
param q : Material1 Material2 Material3 Material4 Material5 Material6 :=
1 69.00 70.00 73.00 80.00 58.00 56.00
2 69.00 72.00 67.00 83.00 60.00 60.00
3 70.00 70.00 67.00 80.00 62.00 64.00
4 71.00 72.00 73.00 83.00 60.00 64.00
5 71.00 72.00 70.00 77.00 58.00 60.00
6 71.00 72.00 70.00 80.00 60.00 60.00
7 71.00 72.00 73.00 80.00 62.00 64.00
8 70.00 70.00 70.00 80.00 62.00 64.00
9 71.00 72.00 67.00 83.00 58.00 64.00
10 71.00 72.00 70.00 80.00 62.00 60.00
11 69.00 68.00 73.00 80.00 60.00 64.00
12 70.00 72.00 70.00 77.00 60.00 64.00
13 69.00 72.00 70.00 77.00 62.00 64.00
14 69.00 72.00 73.00 83.00 60.00 64.00
15 70.00 70.00 67.00 80.00 62.00 60.00
16 69.00 70.00 70.00 77.00 60.00 64.00
17 69.00 68.00 73.00 77.00 60.00 60.00
18 70.00 68.00 70.00 83.00 62.00 60.00
19 70.00 70.00 70.00 83.00 58.00 64.00
20 70.00 72.00 67.00 80.00 58.00 60.00
21 71.00 72.00 67.00 77.00 60.00 56.00
22 71.00 70.00 70.00 80.00 62.00 64.00
23 69.00 68.00 70.00 77.00 60.00 60.00
24 70.00 70.00 70.00 77.00 58.00 64.00
25 70.00 70.00 73.00 80.00 60.00 56.00
26 69.00 70.00 70.00 80.00 62.00 60.00
27 70.00 68.00 73.00 80.00 60.00 64.00
28 69.00 72.00 70.00 83.00 58.00 56.00
29 70.00 68.00 73.00 77.00 60.00 56.00
30 70.00 72.00 73.00 80.00 58.00 64.00
31 71.00 70.00 73.00 77.00 62.00 64.00
32 70.00 68.00 73.00 80.00 58.00 56.00
33 70.00 70.00 73.00 83.00 60.00 60.00
34 71.00 68.00 70.00 83.00 58.00 56.00
35 71.00 70.00 70.00 83.00 58.00 60.00
36 70.00 72.00 73.00 77.00 58.00 60.00
37 69.00 72.00 67.00 77.00 58.00 56.00
38 71.00 68.00 67.00 77.00 62.00 56.00
39 69.00 70.00 70.00 83.00 60.00 56.00
40 70.00 68.00 70.00 80.00 60.00 64.00;
end;
