data;
set N := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25;
set K := Material1 Material2 Material3 Material4 Material5 Material6;
set L := 1 2 3 4 5 6;
param Mares := 65;
param v :=
1 25
2 30
3 20
4 20
5 25
6 30;
param d :=
1 2000
2 2000
3 3000
4 2000
5 3000
6 6000
7 1000
8 4000
9 5000
10 2000
11 1000
12 1000
13 4000
14 2000
15 2000
16 5000
17 1000
18 4000
19 2000
20 1000
21 1000
22 2000
23 6000
24 4000
25 1000;
param a :=
1 7
2 16
3 18
4 26
5 32
6 27
7 5
8 19
9 20
10 16
11 21
12 9
13 11
14 9
15 12
16 28
17 18
18 6
19 31
20 8
21 25
22 9
23 4
24 8
25 28;
param e :=
Material1 60.00
Material2 70.00
Material3 70.00
Material4 80.00
Material5 60.00
Material6 80.00;
param ck :=
Material1 2.00
Material2 3.00
Material3 3.00
Material4 1.00
Material5 2.00
Material6 4.00;
param spin :=
Material1 -1
Material2 -1
Material3 -1
Material4 -1
Material5 -1
Material6 -1;
param q : Material1 Material2 Material3 Material4 Material5 Material6 :=
1 62.00 70.00 67.00 79.00 60.00 76.00
2 60.00 73.00 73.00 79.00 58.00 80.00
3 58.00 73.00 67.00 80.00 62.00 76.00
4 60.00 73.00 73.00 79.00 62.00 84.00
5 60.00 67.00 67.00 81.00 62.00 84.00
6 60.00 67.00 67.00 79.00 60.00 84.00
7 60.00 70.00 73.00 80.00 62.00 80.00
8 58.00 70.00 67.00 81.00 58.00 80.00
9 62.00 73.00 67.00 80.00 60.00 80.00
10 58.00 67.00 67.00 81.00 60.00 84.00
11 62.00 70.00 73.00 79.00 58.00 76.00
12 60.00 67.00 67.00 80.00 60.00 80.00
13 58.00 67.00 67.00 81.00 62.00 76.00
14 58.00 67.00 70.00 80.00 60.00 80.00
15 62.00 73.00 67.00 80.00 58.00 76.00
16 60.00 70.00 73.00 79.00 58.00 84.00
17 58.00 73.00 70.00 80.00 62.00 84.00
18 60.00 73.00 67.00 81.00 62.00 76.00
19 60.00 67.00 73.00 81.00 60.00 84.00
20 58.00 70.00 73.00 81.00 60.00 80.00
21 60.00 70.00 70.00 79.00 62.00 84.00
22 58.00 67.00 73.00 80.00 60.00 84.00
23 62.00 70.00 67.00 81.00 58.00 80.00
24 62.00 70.00 70.00 80.00 60.00 76.00
25 60.00 67.00 70.00 79.00 60.00 76.00;
end;
