data;
set N := 1 2 3 4 5 6 7 8 9 10;
set K := Material1 Material2 Material3 Material4 Material5 Material6;
set L := 1 2 3 4 5 6;
param Mares := 29;
param v :=
1 20
2 20
3 30
4 30
5 10
6 25;
param d :=
1 4000
2 3000
3 3000
4 1000
5 6000
6 3000
7 1000
8 6000
9 5000
10 2000;
param a :=
1 15
2 3
3 1
4 1
5 13
6 13
7 8
8 9
9 10
10 13;
param e :=
Material1 60.00
Material2 60.00
Material3 80.00
Material4 60.00
Material5 80.00
Material6 80.00;
param ck :=
Material1 3.00
Material2 2.00
Material3 1.00
Material4 1.00
Material5 2.00
Material6 4.00;
param spin :=
Material1 -1
Material2 -1
Material3 -1
Material4 -1
Material5 -1
Material6 -1;
param q : Material1 Material2 Material3 Material4 Material5 Material6 :=
1 57.00 58.00 81.00 60.00 80.00 76.00
2 57.00 58.00 81.00 61.00 80.00 76.00
3 60.00 62.00 80.00 60.00 82.00 80.00
4 63.00 60.00 79.00 59.00 82.00 76.00
5 63.00 60.00 79.00 59.00 80.00 84.00
6 63.00 58.00 79.00 61.00 82.00 84.00
7 57.00 62.00 79.00 59.00 78.00 80.00
8 63.00 58.00 80.00 61.00 78.00 84.00
9 63.00 62.00 81.00 60.00 82.00 84.00
10 60.00 58.00 80.00 60.00 78.00 84.00;
end;
